date,price,txCount,txVolume,activeAddresses,symbol,name,open,high,low,close,volume,market
2017-06-22,0.027247,10161.0,1816707.01464,14138.0,DGB,DigiByte,0.027247,0.027959,0.025829,0.026037,7216650.0,236538000.0
2017-06-22,0.003126,13060.0,34618875.1652,25873.0,DOGE,Dogecoin,0.003126,0.003141,0.003046,0.003104,9515860.0,343493000.0
2017-06-22,20.76,25544.0,53951391.494,11518.0,ETC,Ethereum Classic,20.76,21.05,20.28,20.79,89949500.0,1927380000.0
2017-06-22,337.73,284225.0,3123782439.92,149840.0,ETH,Ethereum,337.73,342.03,330.62,336.37,925767000.0,31302600000.0
2017-06-22,222.65,290.0,915916.693337,147.0,GNO,Gnosis,222.65,226.05,212.18,216.19,1406290.0,245934000.0
2017-06-22,0.605525,1941.0,4099061.0583,1507.0,GNT,Golem,0.605525,0.621699,0.575411,0.591251,7841440.0,502133000.0
2017-06-22,4.74,1315.0,6150617.69593,927.0,ICN,Iconomi,4.74,5.54,4.31,5.07,9782710.0,412424000.0
2017-06-22,3.12,1662.0,3002474.86366,898.0,LSK,Lisk,3.12,3.25,3.04,3.14,6135490.0,338699000.0
2017-06-22,47.72,19403.0,397380331.373,54144.0,LTC,Litecoin,47.72,48.85,45.87,47.71,445323000.0,2465100000.0
2017-06-22,0.468891,272.0,711010.370106,200.0,MAID,MaidSafeCoin,0.468891,0.50824,0.468862,0.503863,3440170.0,212198000.0
2017-06-22,10.16,5347.0,56640709.68,1385.0,NEO,NEO,10.16,10.51,6.9,6.94,115249000.0,507921000.0
2017-06-22,1.66,393.0,1157170.82128,3200.0,PIVX,PIVX,1.66,1.75,1.65,1.68,528555.0,89122800.0
2017-06-22,28.99,,,,REP,Augur,28.99,31.4,28.5,30.11,3704940.0,318911000.0
2017-06-22,0.981174,982.0,26576224.2678,635.0,USDT,Tether,0.981174,0.995994,0.967955,0.972902,63105300.0,141970000.0
2017-06-22,102.2,714.0,3998851.0416,529.0,VERI,Veritaseum,102.2,112.83,72.42,101.09,595125.0,201008000.0
2017-06-22,0.887518,774.0,390709.350119,1771.0,VTC,Vertcoin,0.887518,0.959372,0.877642,0.950535,2075590.0,29715200.0
2017-06-22,4.91,6273.0,6770791.569,1810.0,WAVES,Waves,4.91,5.05,4.8,4.92,2058720.0,490781000.0
2017-06-22,0.191169,1567.0,4179914.12743,1062.0,XEM,NEM,0.191169,0.192539,0.180976,0.182819,5643220.0,1720520000.0
2017-06-22,0.038317,55.0,5219.84635674,55.0,XLM,Stellar,0.038317,0.03965,0.037502,0.038719,7197940.0,373535000.0
2017-06-22,0.002974,1206.0,161290.188228,1776.0,XVG,Verge,0.002974,0.003097,0.002899,0.003023,852256.0,39873600.0
2017-06-22,378.96,4079.0,27480017.3152,47791.0,ZEC,Zcash,378.96,386.61,361.11,378.56,29971100.0,588315000.0
2017-06-23,2.1,,,,AE,Aeternity,2.1,2.28,1.36,1.91,3039.0,0.0
2017-06-23,2.77,268.0,933836.311177,233.0,ANT,Aragon,2.77,3.09,2.65,2.95,878484.0,92952100.0
2017-06-23,0.177803,815.0,3847467.37863,518.0,BAT,Basic Attention Token,0.177803,0.204396,0.173222,0.198476,3165000.0,177803000.0
2017-06-23,2707.34,259778.0,4766784175.44,710482.0,BTC,Bitcoin,2707.34,2765.17,2706.37,2744.91,961319000.0,44415900000.0
2017-06-23,177.04,7239.0,47930842.5909,29552.0,DASH,Dash,177.03,193.47,177.03,189.26,42975000.0,1306270000.0
2017-06-23,42.82,6860.0,13377461.5133,18281.0,DCR,Decred,42.82,47.34,42.44,45.55,3936480.0,221303000.0
2017-06-23,0.025981,9722.0,2913314.28057,13671.0,DGB,DigiByte,0.025981,0.030048,0.025836,0.028608,8348710.0,225547000.0
2017-06-23,0.003101,13336.0,26909995.1774,27059.0,DOGE,Dogecoin,0.003101,0.003188,0.003044,0.003143,9479750.0,340788000.0
2017-06-23,20.8,24865.0,35562804.1445,11385.0,ETC,Ethereum Classic,20.8,21.56,20.61,21.34,77701100.0,1931450000.0
2017-06-23,336.48,276012.0,3587175046.92,141003.0,ETH,Ethereum,336.49,348.01,334.99,341.74,593207000.0,31195900000.0
2017-06-23,216.69,265.0,4156806.16057,165.0,GNO,Gnosis,216.69,234.28,214.97,229.24,941532.0,239357000.0
2017-06-23,0.592255,4226.0,5614111.08685,3148.0,GNT,Golem,0.592255,0.65714,0.584814,0.655915,9106430.0,491129000.0
2017-06-23,5.08,894.0,3108245.49895,676.0,ICN,Iconomi,5.08,5.08,3.96,4.72,7769340.0,442178000.0
2017-06-23,3.16,2587.0,4358886.8746,1279.0,LSK,Lisk,3.16,3.38,3.07,3.36,6877380.0,343786000.0
2017-06-23,47.75,16713.0,324038954.809,46761.0,LTC,Litecoin,47.75,48.42,47.27,47.34,284270000.0,2467280000.0
2017-06-23,0.504724,225.0,755760.090052,173.0,MAID,MaidSafeCoin,0.504724,0.578695,0.500806,0.549876,3626720.0,228414000.0
2017-06-23,6.92,5961.0,14235028.2,1819.0,NEO,NEO,6.92,7.43,5.78,6.84,67033300.0,346025000.0
2017-06-23,1.68,394.0,1284409.48086,3172.0,PIVX,PIVX,1.68,1.92,1.65,1.89,652917.0,90384900.0
2017-06-23,30.13,,,,REP,Augur,30.13,33.52,29.68,31.26,5321540.0,331380000.0
2017-06-23,0.972496,690.0,25797867.2281,335.0,USDT,Tether,0.972496,1.01,0.969362,1.01,41182300.0,140714000.0
2017-06-23,96.25,877.0,3179529.48472,600.0,VERI,Veritaseum,96.25,109.77,81.78,88.08,648668.0,189303000.0
2017-06-23,0.949933,954.0,840630.439475,2147.0,VTC,Vertcoin,0.949933,1.05,0.930036,1.02,2948600.0,31806000.0
2017-06-23,4.91,3511.0,2239836.37273,2013.0,WAVES,Waves,4.91,5.36,4.81,5.21,2166710.0,491211000.0
2017-06-23,0.182884,1409.0,3200638.23257,1026.0,XEM,NEM,0.182884,0.199321,0.180654,0.197522,6104580.0,1645960000.0
2017-06-23,0.038643,58.0,1484.75285872,62.0,XLM,Stellar,0.038643,0.041846,0.038487,0.041397,7804070.0,376717000.0
2017-06-23,0.003023,1579.0,361241.633353,2396.0,XVG,Verge,0.003023,0.004215,0.0029,0.003928,3734860.0,40533700.0
2017-06-23,370.64,4364.0,46962034.3687,48054.0,ZEC,Zcash,370.64,392.4,369.33,385.84,24419100.0,575399000.0
2017-06-24,1.91,,,,AE,Aeternity,1.91,1.94,1.6,1.86,3231.0,0.0
2017-06-24,2.98,240.0,1270822.30587,189.0,ANT,Aragon,2.98,3.03,2.65,2.7,1043750.0,99992300.0
2017-06-24,0.201123,570.0,5326150.74361,402.0,BAT,Basic Attention Token,0.201123,0.203272,0.176831,0.186039,2256800.0,201123000.0
2017-06-24,2738.52,226981.0,4331843211.45,646742.0,BTC,Bitcoin,2738.52,2757.94,2583.19,2608.72,982750000.0,44932900000.0
2017-06-24,189.31,4850.0,36173522.9178,28310.0,DASH,Dash,189.31,190.52,178.61,182.62,35863100.0,1397190000.0
2017-06-24,46.17,2259.0,3709987.66836,8786.0,DCR,Decred,46.17,48.53,41.35,43.29,2074380.0,238976000.0
2017-06-24,0.028649,9720.0,2750141.42664,13453.0,DGB,DigiByte,0.028649,0.029226,0.025408,0.02628,9640520.0,248916000.0
2017-06-24,0.003139,12694.0,31409828.9015,28397.0,DOGE,Dogecoin,0.003139,0.003294,0.003121,0.003135,12055500.0,345058000.0
2017-06-24,21.36,25505.0,43526509.6581,12259.0,ETC,Ethereum Classic,21.36,21.38,20.12,20.19,64584600.0,1984090000.0
2017-06-24,341.63,250570.0,3980981514.0,129924.0,ETH,Ethereum,341.63,343.62,322.09,323.7,673585000.0,31681300000.0
2017-06-24,229.16,213.0,658193.119706,98.0,GNO,Gnosis,229.16,231.56,212.62,216.89,893780.0,253127000.0
2017-06-24,0.656211,2868.0,5496020.77291,2093.0,GNT,Golem,0.656211,0.681588,0.618656,0.62524,8565970.0,544164000.0
2017-06-24,4.72,807.0,2306459.03549,590.0,ICN,Iconomi,4.72,5.06,4.19,4.42,2784730.0,410409000.0
2017-06-24,3.35,1580.0,947847.269603,957.0,LSK,Lisk,3.35,3.5,3.2,3.26,6670220.0,364369000.0
2017-06-24,47.25,14472.0,376389320.185,45939.0,LTC,Litecoin,47.25,47.44,44.01,44.49,321214000.0,2442000000.0
2017-06-24,0.549942,204.0,377628.123198,159.0,MAID,MaidSafeCoin,0.549942,0.561505,0.502932,0.513763,2718670.0,248878000.0
2017-06-24,6.87,5114.0,17277493.53,1744.0,NEO,NEO,6.87,7.11,6.25,6.3,33359500.0,343738000.0
2017-06-24,1.9,583.0,3417764.19183,3996.0,PIVX,PIVX,1.9,2.0,1.85,1.97,977280.0,101826000.0
2017-06-24,31.25,,,,REP,Augur,31.25,31.74,28.82,29.42,2494470.0,343764000.0
2017-06-24,1.01,543.0,30534297.1055,251.0,USDT,Tether,1.01,1.04,1.0,1.02,79286600.0,145582000.0
2017-06-24,91.33,546.0,7994727.41761,385.0,VERI,Veritaseum,91.33,101.99,65.1,91.28,533137.0,179678000.0
2017-06-24,1.02,937.0,2262021.68915,2163.0,VTC,Vertcoin,1.02,1.17,0.9641,0.98077,4553670.0,34314700.0
2017-06-24,5.21,2317.0,3151623.3702,1331.0,WAVES,Waves,5.21,5.34,4.73,4.86,2400890.0,521488000.0
2017-06-24,0.197523,1427.0,9133719.69896,994.0,XEM,NEM,0.197523,0.202603,0.183523,0.18616,8007700.0,1777710000.0
2017-06-24,0.040449,53.0,40001.5466254,53.0,XLM,Stellar,0.040449,0.041339,0.038154,0.03821,6225160.0,394317000.0
2017-06-24,0.003955,1256.0,287748.005146,1837.0,XVG,Verge,0.003955,0.004009,0.003251,0.003394,1693570.0,53032200.0
2017-06-24,381.16,3960.0,37302389.4585,50489.0,ZEC,Zcash,381.16,384.91,359.83,362.57,22252900.0,591734000.0
2017-06-25,1.85,,,,AE,Aeternity,1.85,1.91,1.64,1.85,3008.0,0.0
2017-06-25,2.7,297.0,911349.971006,198.0,ANT,Aragon,2.7,2.78,2.32,2.41,656243.0,90871200.0
2017-06-25,0.184799,509.0,6847223.71069,341.0,BAT,Basic Attention Token,0.184799,0.188892,0.158606,0.170223,2662640.0,184799000.0
2017-06-25,2607.25,180597.0,4019239798.18,534993.0,BTC,Bitcoin,2607.25,2682.26,2552.12,2589.41,1161100000.0,42783800000.0
2017-06-25,182.35,4570.0,37444328.8079,26706.0,DASH,Dash,182.35,183.43,169.3,172.88,36111800.0,1346200000.0
2017-06-25,43.14,6620.0,11973000.3345,17285.0,DCR,Decred,43.14,43.44,35.9,38.81,2068440.0,223596000.0
2017-06-25,0.026258,9838.0,2351612.79208,13765.0,DGB,DigiByte,0.026258,0.02637,0.021353,0.022619,9136210.0,228139000.0
2017-06-25,0.003129,14218.0,47539944.8589,33423.0,DOGE,Dogecoin,0.003129,0.003436,0.002873,0.002961,25808000.0,344008000.0
2017-06-25,20.14,29510.0,91784493.8485,13888.0,ETC,Ethereum Classic,20.14,23.86,19.45,21.42,441712000.0,1871250000.0
2017-06-25,323.47,231135.0,1490702251.78,118838.0,ETH,Ethereum,323.47,332.79,284.65,303.25,1186880000.0,30005900000.0
2017-06-25,216.46,289.0,1130009.37702,139.0,GNO,Gnosis,216.46,217.5,198.95,203.82,1987100.0,239096000.0
2017-06-25,0.628188,2418.0,4593544.06748,1845.0,GNT,Golem,0.628188,0.628188,0.524541,0.564485,7739500.0,520927000.0
2017-06-25,4.42,741.0,2287801.0235,548.0,ICN,Iconomi,4.42,4.57,3.51,4.05,3424090.0,384150000.0
2017-06-25,3.26,4197.0,7321768.09827,1490.0,LSK,Lisk,3.26,3.32,2.8,3.04,8092880.0,354212000.0
2017-06-25,44.49,14998.0,901385099.038,43993.0,LTC,Litecoin,44.49,46.22,43.05,43.92,354372000.0,2300180000.0
2017-06-25,0.512312,195.0,769920.40452,166.0,MAID,MaidSafeCoin,0.512312,0.522065,0.46619,0.479441,1767340.0,231848000.0
2017-06-25,6.29,4694.0,26517243.62,1610.0,NEO,NEO,6.29,6.46,5.66,5.95,24890900.0,314543000.0
2017-06-25,1.96,375.0,932516.914309,3091.0,PIVX,PIVX,1.96,1.97,1.73,1.8,717465.0,105507000.0
2017-06-25,29.23,,,,REP,Augur,29.23,31.29,26.69,27.99,3650130.0,321495000.0
2017-06-25,1.02,762.0,31581663.2574,334.0,USDT,Tether,1.02,1.04,0.998245,1.01,102005000.0,147510000.0
2017-06-25,81.98,501.0,1539200.40378,343.0,VERI,Veritaseum,81.98,137.37,76.89,87.86,448249.0,161284000.0
2017-06-25,0.977696,744.0,744112.472304,1870.0,VTC,Vertcoin,0.977696,1.04,0.93022,0.936577,2740800.0,36256800.0
2017-06-25,4.88,3140.0,2608478.886,1612.0,WAVES,Waves,4.88,4.96,4.45,4.62,3048820.0,488443000.0
2017-06-25,0.185278,1378.0,3108061.18015,967.0,XEM,NEM,0.185278,0.188513,0.168855,0.177182,6781830.0,1667510000.0
2017-06-25,0.038099,39.0,1796.23293344,40.0,XLM,Stellar,0.038099,0.038483,0.031113,0.033373,14106200.0,371411000.0
2017-06-25,0.003412,1114.0,196439.693385,1733.0,XVG,Verge,0.003412,0.003564,0.003207,0.003301,1132360.0,45747400.0
2017-06-25,356.86,4338.0,29545335.3833,52065.0,ZEC,Zcash,356.86,359.04,307.36,330.04,28035800.0,554006000.0
2017-06-26,1.85,,,,AE,Aeternity,1.85,1.87,0.621653,0.951946,11518.0,0.0
2017-06-26,2.41,348.0,914001.081662,242.0,ANT,Aragon,2.41,2.49,1.74,2.29,997967.0,81091800.0
2017-06-26,0.170003,658.0,5208639.06676,389.0,BAT,Basic Attention Token,0.170003,0.176001,0.139237,0.151785,3398570.0,170003000.0
2017-06-26,2590.57,261764.0,6104488811.36,704387.0,BTC,Bitcoin,2590.57,2615.25,2376.29,2478.45,1663280000.0,42514000000.0
2017-06-26,172.96,5609.0,55799763.5671,31703.0,DASH,Dash,172.96,175.91,149.22,162.89,40405300.0,1277190000.0
2017-06-26,38.66,2238.0,2648572.78255,8321.0,DCR,Decred,38.66,40.86,29.57,35.26,3233030.0,200625000.0
2017-06-26,0.022652,10703.0,2407668.77638,15003.0,DGB,DigiByte,0.022652,0.023933,0.017069,0.020129,12132000.0,196811000.0
2017-06-26,0.002958,15433.0,102948743.259,28525.0,DOGE,Dogecoin,0.002958,0.003041,0.002449,0.00275,19984800.0,325221000.0
2017-06-26,21.53,27861.0,80561847.5244,13907.0,ETC,Ethereum Classic,21.53,22.47,17.7,19.58,269996000.0,2001190000.0
2017-06-26,302.95,316788.0,3390108164.61,161654.0,ETH,Ethereum,302.95,311.46,238.65,272.69,2081810000.0,28111200000.0
2017-06-26,205.33,288.0,627614.844848,142.0,GNO,Gnosis,205.33,208.49,172.77,185.36,2401130.0,226810000.0
2017-06-26,0.563087,3622.0,9422446.65803,2583.0,GNT,Golem,0.563087,0.573774,0.411492,0.473199,8133930.0,466941000.0
2017-06-26,4.07,753.0,3276372.34246,556.0,ICN,Iconomi,4.07,4.22,2.89,3.69,5594370.0,353719000.0
2017-06-26,3.02,2124.0,4346243.1315,1140.0,LSK,Lisk,3.02,3.1,2.33,2.8,9997920.0,328042000.0
2017-06-26,44.04,18802.0,957632551.121,50903.0,LTC,Litecoin,44.04,44.35,37.55,41.13,538072000.0,2277350000.0
2017-06-26,0.478233,251.0,481497.896691,216.0,MAID,MaidSafeCoin,0.478233,0.497354,0.417287,0.450023,3889540.0,216425000.0
2017-06-26,5.95,5166.0,17145127.3,1546.0,NEO,NEO,5.95,6.22,4.42,5.53,27615900.0,297587000.0
2017-06-26,1.81,365.0,970399.940488,3280.0,PIVX,PIVX,1.81,1.89,1.53,1.71,743913.0,97110800.0
2017-06-26,27.97,,,,REP,Augur,27.97,28.39,21.66,25.16,5080110.0,307660000.0
2017-06-26,1.01,1183.0,74504633.2779,442.0,USDT,Tether,1.01,1.06,0.970667,1.01,195886000.0,146480000.0
2017-06-26,88.64,509.0,1433326.8693,354.0,VERI,Veritaseum,88.64,104.08,64.75,73.6,365080.0,174386000.0
2017-06-26,0.940114,903.0,895889.729501,2057.0,VTC,Vertcoin,0.940114,0.990463,0.664378,0.831968,3297130.0,34863100.0
2017-06-26,4.64,5373.0,9869733.03104,2518.0,WAVES,Waves,4.64,4.65,3.53,3.83,6562970.0,464448000.0
2017-06-26,0.177549,1682.0,5168559.1929,1135.0,XEM,NEM,0.177549,0.179266,0.145942,0.162366,8615680.0,1597940000.0
2017-06-26,0.033454,39.0,17026.2234501,39.0,XLM,Stellar,0.033454,0.035432,0.025687,0.030218,16853100.0,326126000.0
2017-06-26,0.003274,1336.0,398316.353789,1981.0,XVG,Verge,0.003274,0.003414,0.002447,0.003045,1461240.0,43907700.0
2017-06-26,324.59,4518.0,34046294.7682,53488.0,ZEC,Zcash,324.59,331.31,265.86,304.65,36083400.0,503912000.0
2017-06-27,0.974421,,,,AE,Aeternity,0.974421,1.55,0.7552,1.54,22946.0,0.0
2017-06-27,2.36,221.0,618391.608182,163.0,ANT,Aragon,2.36,2.45,1.92,2.45,608510.0,79383800.0
2017-06-27,0.156799,691.0,6489271.90129,399.0,BAT,Basic Attention Token,0.156799,0.160657,0.122676,0.152734,3861500.0,156799000.0
2017-06-27,2478.45,259606.0,4921903161.85,696067.0,BTC,Bitcoin,2478.45,2552.45,2332.99,2552.45,1489790000.0,40677900000.0
2017-06-27,162.89,5069.0,52646014.4388,31730.0,DASH,Dash,162.89,176.02,153.94,176.02,48931600.0,1203160000.0
2017-06-27,35.26,6707.0,10073405.4604,17697.0,DCR,Decred,35.26,36.26,29.13,36.26,2134180.0,183242000.0
2017-06-27,0.020129,10263.0,1714529.20765,14114.0,DGB,DigiByte,0.020129,0.020994,0.017553,0.020837,9335860.0,174890000.0
2017-06-27,0.00275,14754.0,76004102.0375,27035.0,DOGE,Dogecoin,0.00275,0.002766,0.002245,0.002623,16548800.0,302422000.0
2017-06-27,19.68,28377.0,130292629.127,13919.0,ETC,Ethereum Classic,19.68,20.24,16.56,19.14,304733000.0,1830180000.0
2017-06-27,272.69,252995.0,3426817467.53,131370.0,ETH,Ethereum,272.69,293.09,227.14,293.09,1973870000.0,25309700000.0
2017-06-27,0.01741,,,,FUN,FunFair,0.01741,0.01741,0.00784,0.013975,8783.0,0.0
2017-06-27,192.69,259.0,5896502.10849,106.0,GNO,Gnosis,192.69,200.65,168.43,200.46,1059020.0,212843000.0
2017-06-27,0.505481,2612.0,3553699.04276,1985.0,GNT,Golem,0.505481,0.549714,0.413047,0.549714,8712950.0,421082000.0
2017-06-27,3.72,727.0,1582612.59791,550.0,ICN,Iconomi,3.72,4.27,2.97,4.22,4487480.0,323945000.0
2017-06-27,2.8,2168.0,3293447.5756,1080.0,LSK,Lisk,2.8,2.8,2.15,2.74,8630910.0,304949000.0
2017-06-27,41.13,17785.0,579714767.258,46735.0,LTC,Litecoin,41.13,41.39,36.2,40.54,565265000.0,2127600000.0
2017-06-27,0.450023,241.0,669501.017192,194.0,MAID,MaidSafeCoin,0.450023,0.470916,0.398577,0.470916,2215940.0,203659000.0
2017-06-27,5.35,5489.0,14661605.45,1682.0,NEO,NEO,5.35,7.26,5.09,6.83,71029700.0,267538000.0
2017-06-27,25.22,,,,PAY,TenX,25.22,51.96,23.46,47.8,303595.0,0.0
2017-06-27,1.71,417.0,2319827.45178,3131.0,PIVX,PIVX,1.71,1.85,1.59,1.84,804362.0,91792000.0
2017-06-27,25.16,,,,REP,Augur,25.16,25.6,21.46,25.6,3498930.0,276808000.0
2017-06-27,1.01,1068.0,77250968.1105,430.0,USDT,Tether,1.01,1.06,0.988021,1.01,171805000.0,146156000.0
2017-06-27,79.69,559.0,1455376.0293,394.0,VERI,Veritaseum,79.69,92.05,68.18,91.12,660872.0,156778000.0
2017-06-27,0.831968,808.0,479788.575704,1844.0,VTC,Vertcoin,0.831968,0.831968,0.657474,0.754849,1932140.0,30852600.0
2017-06-27,3.95,3856.0,2883787.15067,1683.0,WAVES,Waves,3.95,4.31,3.66,4.29,2439380.0,395139000.0
2017-06-27,0.162366,1687.0,100080412.172,1105.0,XEM,NEM,0.162366,0.169999,0.140698,0.163454,5954270.0,1461290000.0
2017-06-27,0.030218,3355.0,7613215.71387,842.0,XLM,Stellar,0.030218,0.031348,0.024228,0.029113,16402100.0,294588000.0
2017-06-27,0.003045,1401.0,302311.929509,2053.0,XVG,Verge,0.003045,0.003152,0.002408,0.002912,999769.0,40828000.0
2017-06-27,310.22,4618.0,46116398.9079,54269.0,ZEC,Zcash,310.22,331.74,274.78,328.65,43883000.0,481606000.0
2017-06-28,1.55,,,,AE,Aeternity,1.55,1.56,0.445071,0.459884,10351.0,0.0
2017-06-28,2.47,315.0,610517.265328,241.0,ANT,Aragon,2.47,3.07,2.31,2.97,1176160.0,83131800.0
2017-06-28,0.153965,694.0,2783258.44294,416.0,BAT,Basic Attention Token,0.153965,0.17557,0.145584,0.173771,2624600.0,153965000.0
2017-06-28,2553.03,279654.0,5460963377.96,743276.0,BTC,Bitcoin,2553.03,2603.98,2484.42,2574.79,1183870000.0,41906700000.0
2017-06-28,177.01,4521.0,41843864.8748,25603.0,DASH,Dash,177.01,185.97,174.59,184.13,27008600.0,1307820000.0
2017-06-28,36.62,2679.0,2824207.05761,9296.0,DCR,Decred,36.62,37.37,34.23,36.09,1453690.0,190554000.0
2017-06-28,0.020917,10391.0,1816167.75455,14130.0,DGB,DigiByte,0.020917,0.02215,0.019256,0.021528,8019950.0,182265000.0
2017-06-28,0.002636,14129.0,46279648.7677,26178.0,DOGE,Dogecoin,0.002636,0.002822,0.002526,0.002793,9713640.0,289857000.0
2017-06-28,19.16,27720.0,52986256.9067,13514.0,ETC,Ethereum Classic,19.16,19.84,18.07,19.65,181039000.0,1782010000.0
2017-06-28,293.04,274241.0,3231405198.12,134120.0,ETH,Ethereum,293.04,333.1,276.41,327.93,2056550000.0,27207000000.0
2017-06-28,0.014053,,,,FUN,FunFair,0.014053,0.022747,0.011963,0.01861,28676.0,0.0
2017-06-28,202.42,323.0,1537831.86617,146.0,GNO,Gnosis,202.42,219.91,191.11,217.87,1422660.0,223595000.0
2017-06-28,0.549876,3101.0,4355818.71836,2285.0,GNT,Golem,0.549876,0.575202,0.501148,0.571109,9232740.0,458064000.0
2017-06-28,4.29,720.0,3000957.46097,527.0,ICN,Iconomi,4.29,4.62,3.87,4.46,4247950.0,372800000.0
2017-06-28,2.79,1978.0,3227168.74927,972.0,LSK,Lisk,2.79,2.99,2.53,2.92,9012530.0,303893000.0
2017-06-28,40.82,16077.0,367599908.998,44706.0,LTC,Litecoin,40.82,43.61,39.18,42.85,353444000.0,2111870000.0
2017-06-28,0.471895,229.0,976221.45577,183.0,MAID,MaidSafeCoin,0.471895,0.50381,0.446538,0.499697,1723490.0,213557000.0
2017-06-28,6.96,5594.0,15568218.48,1826.0,NEO,NEO,6.96,8.69,6.49,8.38,72982300.0,347826000.0
2017-06-28,48.06,,,,PAY,TenX,48.06,49.85,16.95,24.92,97388.0,0.0
2017-06-28,1.85,362.0,1557718.96843,3164.0,PIVX,PIVX,1.85,1.9,1.71,1.87,552582.0,99334700.0
2017-06-28,25.87,,,,REP,Augur,25.87,28.3,25.12,28.08,3195240.0,284531000.0
2017-06-28,0.061776,14533.0,137377085.117,13067.0,SNT,Status,0.061775,0.061775,0.05615,0.05615,13747700.0,0.0
2017-06-28,1.01,779.0,31038479.2239,374.0,USDT,Tether,1.01,1.04,0.995934,1.01,128750000.0,146267000.0
2017-06-28,91.63,491.0,1487576.02649,361.0,VERI,Veritaseum,91.63,538.97,70.25,102.19,474827.0,180253000.0
2017-06-28,0.76557,811.0,495904.436265,1858.0,VTC,Vertcoin,0.76557,0.890706,0.722694,0.872743,2571050.0,28390400.0
2017-06-28,4.31,5487.0,5408609.0927,2370.0,WAVES,Waves,4.31,4.34,4.03,4.24,2772690.0,431391000.0
2017-06-28,0.164123,1870.0,25451197.1035,1212.0,XEM,NEM,0.164123,0.178329,0.155272,0.170694,7495030.0,1477110000.0
2017-06-28,0.029205,4996.0,34750083.2356,1251.0,XLM,Stellar,0.029205,0.033615,0.028027,0.031998,17106400.0,291560000.0
2017-06-28,0.002906,1327.0,141992.897185,1983.0,XVG,Verge,0.002906,0.003196,0.002797,0.00304,820351.0,38963400.0
2017-06-28,327.42,4028.0,30756919.6017,55154.0,ZEC,Zcash,327.43,347.13,314.24,342.61,29121800.0,508309000.0
2017-06-29,0.459457,,,,AE,Aeternity,0.459457,0.693632,0.451988,0.581228,88074.0,0.0
2017-06-29,2.9,281.0,9665129.58485,210.0,ANT,Aragon,2.9,3.06,2.6,2.64,772157.0,97532200.0
2017-06-29,0.174455,690.0,5500303.75007,412.0,BAT,Basic Attention Token,0.174455,0.174849,0.152339,0.154906,1880280.0,174455000.0
2017-06-29,2567.56,230934.0,6530204848.64,621633.0,BTC,Bitcoin,2567.56,2588.83,2510.48,2539.32,949979000.0,42150300000.0
2017-06-29,183.17,4320.0,29481913.3533,24390.0,DASH,Dash,183.17,184.48,176.72,177.17,42548600.0,1353710000.0
2017-06-29,36.02,7204.0,10370588.7677,18586.0,DCR,Decred,36.02,37.1,33.06,34.2,1066580.0,187711000.0
2017-06-29,0.021471,9923.0,988034.127246,13264.0,DGB,DigiByte,0.021471,0.021757,0.019276,0.019527,5575670.0,187184000.0
2017-06-29,0.002787,12640.0,42570191.5144,24404.0,DOGE,Dogecoin,0.002787,0.002787,0.002599,0.002656,6596660.0,306604000.0
2017-06-29,19.62,26755.0,32317867.2209,12958.0,ETC,Ethereum Classic,19.62,19.66,18.33,18.66,102812000.0,1825930000.0
2017-06-29,328.37,263791.0,3827024930.72,128478.0,ETH,Ethereum,328.37,330.71,297.37,302.88,1508580000.0,30495300000.0
2017-06-29,0.018567,,,,FUN,FunFair,0.018567,0.254108,0.011891,0.020344,46736.0,0.0
2017-06-29,215.65,664.0,8172249.90645,235.0,GNO,Gnosis,215.65,282.99,215.65,257.96,9273850.0,238203000.0
2017-06-29,0.572114,2658.0,4235287.77461,1894.0,GNT,Golem,0.572114,0.596533,0.503722,0.513802,9629050.0,476589000.0
2017-06-29,4.42,394.0,910516.171539,315.0,ICN,Iconomi,4.42,4.51,4.01,4.14,2575120.0,384902000.0
2017-06-29,2.92,1381.0,2625832.90985,810.0,LSK,Lisk,2.92,2.94,2.61,2.71,6162700.0,318025000.0
2017-06-29,42.83,14234.0,296899606.174,40224.0,LTC,Litecoin,42.83,42.83,40.35,41.07,300131000.0,2216710000.0
2017-06-29,0.499839,198.0,1014108.85177,163.0,MAID,MaidSafeCoin,0.499839,0.503851,0.470467,0.472552,1504980.0,226203000.0
2017-06-29,8.34,4801.0,10533178.14,1747.0,NEO,NEO,8.34,10.07,7.91,9.77,77050000.0,416970000.0
2017-06-29,22.03,,,,PAY,TenX,22.03,50.34,17.81,42.63,98292.0,0.0
2017-06-29,1.87,346.0,1199517.86445,3101.0,PIVX,PIVX,1.87,1.89,1.79,1.87,433521.0,100576000.0
2017-06-29,28.09,,,,REP,Augur,28.09,28.63,26.58,26.74,2523550.0,309010000.0
2017-06-29,0.055975,11344.0,98469474.2553,9126.0,SNT,Status,0.055975,0.061866,0.050574,0.051921,18083200.0,194259000.0
2017-06-29,1.01,630.0,18198414.3896,313.0,USDT,Tether,1.01,1.04,1.0,1.02,101103000.0,146484000.0
2017-06-29,101.96,519.0,7615904.60412,372.0,VERI,Veritaseum,101.95,195.47,27.05,87.19,403049.0,200574000.0
2017-06-29,0.872014,789.0,797217.066281,1850.0,VTC,Vertcoin,0.872014,0.88358,0.786083,0.812654,2016130.0,32337700.0
